_id,prolificId,day,questions,helplineClicks,homePageClicks,glossaryHover,quiz,__v
66db28f727c500e2e772c8a5,663118ba40958853ca5e00c1,3,"18,28,36,74,74,45,75,20",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Some recommendations on how to quit opioids are to see a healthcare professional, using medication-assisted treatments, therapy, joining a support group, regular exercise, and a balanced diet.'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Some consequences related to detox are the former user could be that boredom and other triggers could prompt a relapse. Boredom can lead to craving opioids again, and it is important to find ways to work through those triggers. Surrounding yourself with support from friends and family, joining a support group, finding a hobby, and therapy are suggested ways to fight those cravings.'},",0
66db297927c500e2e772c8a7,668f2e9c51bb5b20db2fcee3,3,"5,28,22,69,42,39,76,53",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Medication assisted treatment, counseling, and a strong support group.'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Severe withdrawals'},",0
66db297e27c500e2e772c8a9,66894238a0fd4537fb53c120,3,"18,43,11,121,85,173,23,34",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Medication Assisted Treatments, Therapy, and others'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Nausea, Fatigue, Irritation '},",0
66db2ed5ba4c33972f4838c3,66573c811d17794993965781,3,"13,51,16,100,226,32,45,19",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Medically assisted treatment such as methadone, therapy and counseling, support from loved ones, leading a healthier lifestyle.'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Withdrawals, cravings, boredom.'},",0
66db2f9c224b16d933896e8e,66a3b470033139dac724e8b3,3,"13,36,23,67,67,41,57,20",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'medication assisted treatment, cbt, healthy diet excercise and sleep'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'withdrawals and cravings, stress and anxiety'},",0
66db34aee324ed8b6982d6ac,5b523eca7aceb00001841d71,3,"38,13,48,277,89,15,21,17",0,0,"{'relapse': 2, 'medication-assisted treatment': 2, 'withdrawal': 2}","{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Seek help under medical supervision, medication assisted therapy, cognitive therapy, support groups'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'withdrawal symptoms, irritability and restlessness '},",0
66db3595e324ed8b6982d6ae,666b59f95861737274e65238,3,"1,53,38,91,172,49,77,24",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': ""Seeking medical assistance was highly recommended, as detox and withdrawal can be dangerous and MAT can help. Getting therapy or CBT was recommended. Finding engaging hobbies or activities to stay busy and keep the boredom at bay. Cultivating social relationships. Practicing mindfulness and meditation. Remembering that a relapse doesn't mean failure, and carrying on despite obstacles and setbacks.""},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': ""I feel like the responses mostly focused on positivity, and were more about recommending how to quit and keeping an optimistic attitude more than discussing consequences, although I'm sure they did. One response acknowledged that detox could lead to boredom, which could lead to relapse. Oh, one did mention there could be severe medical consequences if one detoxes without proper medical supervision and assistance. That's all I can remember as far as consequences.""},",0
66db3772cbcf245025f58843,66436191125fd343899c47b6,3,"4,54,41,269,62,107,157,65",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Surrounding yourself with a positive community of people, doing meditation and having a healthy eating lifestyle'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'You can get stress and anxiety'},",0
66db3d81b8d387bfc72c1908,5c05dde7d183df000142a020,3,"1,5,7,7,10,4,13,4",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'I really like the comprehensive response with five steps listed. It mentioned medication management overseen by a medical provider, therapy including CBT, mindfulness and meditation, support systems, utilize narcotics anonymous. It was heavily recommended to utilize medication for detox and be monitored by a provider. '},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'If I recall correctly, some consequences can be irritability, anxiety, and difficulty sleeping. People mentioned it can be difficult and cause a lot of emotional pain to quit opioids and go through the detox process. '},",0
66db3f9dae79ae78407c6c0c,63d87a5d2a51bc927b553be8,3,"2,16,11,40,130,23,23,15",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'medicine assisted therapy, cbt, doctor assistance'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'severe anxiety'},",0
66db419210c8b8b6639f7221,65f4b5d1a054a5cc2f5140b2,3,"4,42,23,45,31,33,39,31",0,0,{'relapse': 1},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Medications like suboxene and methadone, slowly whining off, look for help via counseling and therapy.  '},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'shakes, sweats, cold chills, nausea, vomiting'},",0
66db44999fa376787c54ca55,6636441f21dcbe289b599427,3,"1,1,0,0,48,60,87,83",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'It’s important to quit opioids under medical supervision, as well as to understand the reasons behind the addiction '},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Detoxing without medical supervision can cause severe withdrawal symptoms '},",0
66db46429c30333dde0526b4,6670953b1109632807674872,3,"21,42,33,106,76,55,78,35",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'There were recommendations of seeking help from a medical professional such a doctor or counselor, distractions from boredom, and medications to help with withdrawal symptoms. '},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Some mentioned nausea, cravings on a smaller scale, and irritability but each person has a different experience. '},",0
66db4eabc8ee0b196ed4d270,664cf32f550b719c453c77b3,3,"8,16,17,65,64,27,66,26",0,0,{'detox': 1},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Some of the recommendations for how to quit opioids were to work with a medical professional to obtain medication-assisted treatment and to reach out to a therapist or support group.'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Some of the consequences of detoxing include physical withdrawal, which can be painful. Boredom and stress can also be caused by detoxing.'},",0
66db4f1caf2f4a4c4b3d0b70,665cd37d244c81a07e68f20f,3,"2,12,9,16,18,21,81,0",0,0,{'methadone': 1},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Counseling, medications, and support from loved ones. '},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Withdrawal symptoms'},",0
66db50c7adf056c2aae54038,66a292cd2a826dbe7e1d79ab,3,"6,10,5,21,19,14,4,3",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'The biggest advice is to have a support system with friends, family, health care professionals, etc. Working with a team is huge. Also, there are various drugs that can help with withdrawals. '},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Withdrawal symptoms can occur due to detox such as heart rate issues, sweats, mood swings, etc.'},",0
66db55e5fb41da6e79576bc8,663bb0d5572a24c8014255e0,3,"3,16,24,35,29,17,61,19",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'The best recommendation is to do so under the supervision of a medical professional. It seems that the most beneficial recommendation is medication.'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Definitely withdrawal and relapse. '},",0
66db5ed658e18a1e51c81915,5ae9d6fd1246ce000110ce91,3,"14,61,44,88,81,68,58,32",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Consult your doctor, focus on having a happy future, try to lead a healthy life with a good support group, and maybe see a therapist.'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Boredom and cravings'},",0
66db64ae864dc721e214b04e,63df15ad4c036f01da62efd6,3,"3,11,7,31,28,26,26,8",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Some of the recommendations included things like MAT or cognitive behavioral therapy, however most importantly it was to also try to have a strong support system and live a healthy lifestyle.'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Some of the consequences were things like having to deal with increased cravings, irritability and things of that nature as well as the overarching issue of a potential relapse as outlined in the first question.'},",0
66db66433af31d73170ec594,66952f0da97854326181d59e,3,"4,41,27,86,73,62,120,27",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'There was a conjunction of recommendations, but they included seeking help from a healthcare professional, attending CBT therapy sessions, working on meditation/relaxation, eating a healthy diet & exercise. '},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Withdrawal symptoms'},",0
66db6ae6d6fd25ea1525549e,664934e30a84da9ffb43a750,1,"19,53,58,45,48,43,37,39",0,0,"{'withdrawal': 4, 'buprenorphine': 1, 'methadone': 5, 'heroin': 1}","{'question': 'Based on the response you read, do you think it is easier for someone who has been clean for 2 years to relapse as compared to someone who has been clean for 10 years? Explain your answer.', 'answer': ""Yes, as the longer you've been clean, the lesser the cravings become. ""},{'question': 'Is a full recovery possible from OUD?', 'answer': 'I don\'t know that ""full recovery"" would ever be achievable if there are always times that cravings will occur. You may get to where you have very few cravings, but there will still be things that will trigger them. '},",0
66db6ceeb0cc10c1a7cc29a3,664934e30a84da9ffb43a750,2,"12,25,38,41,30,44,31,17",0,0,"{'withdrawal': 3, 'methadone': 3, 'medication-assisted treatment': 1}","{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'It can certainly help, but each person has a different situation and each provider will handle their patient differently. '},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'Withdrawal symptoms can and will vary from person to person. Of course they can be similar to one another, but every symptom may not be related to withdrawal - but instead to an underlying health issue.  Where they may have shared experiences, they need to discuss those with their doctor and not rely on medical advice from strangers. '},",0
66db6f2867ba7e805935b360,664934e30a84da9ffb43a750,3,"1,26,36,79,40,26,33,118",0,0,"{'methadone': 1, 'withdrawal': 1, 'buprenorphine': 1}","{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': ""Imagine life without them, and all the positive things you'd have to look forward to.  Seek medical and/or mental help to be treated safely and correctly. ""},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'There are no consequences to detox. You may suffer withdrawal symptoms, but the overall detox is not a negative when you are trying to get clean. '},",0
66db7a96da2e6d2f8e9f508f,5f853fc5c8958e22a676ce55,3,"12,38,48,37,87,27,50,38",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Have a strong support group, talk to your doctor about medication therapy, try to imagine your life free from opioids '},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Withdrawal symptoms, having to do a slow taper etc '},",0
66db7c982ac31d7432b0250d,667354ed1ef72cd7f346f093,3,"6,29,22,68,75,51,179,36",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Seeking professional help, in and outpatient facilities, reaching out to medical professionals, rehabilitation facilities '},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'feelings of depression, remorse, physical side effects. '},",0
66db7de56925871ee3d3e80c,5f6bd25cce33e015198c2aff,3,"16,60,22,56,142,133,186,29",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Consult a medical professional, medication to manage withdrawal '},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Intense withdrawal symptoms, potential for relapse'},",0
66db7f126925871ee3d3e80e,6634ee5e11f612e998d1dae0,3,"12,40,22,93,65,42,53,30",0,0,{'withdrawal': 1},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'First and foremost consult with a healthcare provider. Medication, counseling, meditation, mindfulness, exercising, finding new hobbies were all advice given to help quit opiods.'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Detoxing can cause medical problems that could be emergent. It can also cause behavior changes, cravings and other problems.'},",0
66db8ad784ab29ff00b0e8ea,665a3795d4e70d54eedfbfd3,3,"2,25,22,55,41,25,27,23",0,0,{'methadone': 1},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Some of the recommendations were using methadone alongside other things. This includes getting professional help from a doctor, getting support from counseling or from friends and family, and having a healthy lifestyle.. Rushing the process can have negative effects so it is best work with a healthcare professional and take it step by step.'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Some of the consequences of detox include having cravings, withdrawal symptoms and potentially relapsing.'},",0
66dbc768f15fb593d25300ad,60a9309f388f919eae2cbcf2,1,"13,41,99,59,65,15,15,2",0,0,{},"{'question': 'Based on the response you read, do you think it is easier for someone who has been clean for 2 years to relapse as compared to someone who has been clean for 10 years? Explain your answer.', 'answer': 'While staying sober can be a challenge for anyone regardless of the time frame they have been clean, it is easier for someone with 2 years sober to relapse as opposed to someone with 10 years clean. As time goes on, cravings and temptations will become less strong and less frequent.'},{'question': 'Is a full recovery possible from OUD?', 'answer': 'Yes, full recovery is possible from OUD although is it an ongoing and constant struggle for most.'},",0
66dbcf4f3579ba5963c11f14,60857ec2009abaff15cf110c@email.prolific.com,3,"15,74,52,120,115,88,115,118",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'The strong support system, consult and regular check-in with a healthcare provider, cognitive behavioral therapy, lifestyle choices, like exercise, diet, sleep, mindfulness'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Stronger relationships, better physical and mental health'},",0
66dc1d8eeb702ecb4945c0eb,614e65b17d2b627f9f3b946c,2,"14,90,62,51,39,60,49,35",0,0,"{'methadone': 4, 'withdrawal': 2, 'medication-assisted treatment': 2, 'suboxone': 1}","{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': 'I could be. It appears to be an option the is medication assisted. But it should be paired with therapy and support.'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': ""It can vary from person to person. It'll depend on our body's capabilities, the length of being on opioids, and whether or not medication is helping with withdrawals.""},",0
66dc2d28ad6a7adc6e6b2586,5cc65f978d2a1e000185c4e9,3,"4,24,23,41,32,14,32,22",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'MAT, '},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'withdrawals'},",0
66dc5ce652cc01cdef0ed14c,66667bf09338a8410ddd7138,3,"9,9,4,9,6,6,5,3",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'therapy, various other medications, rehab'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'feeling even sicker, relapsing again'},",0
66dc6e9842d8ca8c40a5a58a,66a3b470033139dac724e8b3,4,"9,82,25,41,43,79,52,59",0,0,{'withdrawal': 1},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'reach out to a support group or therapist to form coping techniques, exercise, get good sleep'},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': ""It depends on the person, everyone is different, some people can work while in withdrawals, but others aren't able to and need professional help.""},",0
66dc6e9b42d8ca8c40a5a58c,65f4b5d1a054a5cc2f5140b2,4,"8,343,17,28,27,43,27,27",0,0,"{'suboxone': 2, 'withdrawal': 12, 'detox': 1}","{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'Manage triggers, stay connected to positive people, manage medication if needed. '},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': ""It's variable.  It depends on the person, environment, and situation.  ""},",0
66dc70c4a13c6d7250f440c1,66bbf6184fbf9d2d5e955f22,4,"13,85,17,35,48,67,51,39",0,0,{},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'Counseling, support groups, seeking support from family or friends, finding different activities '},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': 'There are ways that they may be able to, such as a safe medical detox. '},",0
66dc70e0a13c6d7250f440c3,66901f232691d1fd8cbfa889,3,"4,2,1,1,1,1,1,2",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Yes, although with the right environment,  they could relapse'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': ""Absolutely.  It depends on the person and their situation.   My husband decided he loved me more and doesn't want to relapse and possibly lose what we have.  He has his priorities right now. ""},",0
66dc7172a13c6d7250f440c5,5c05dde7d183df000142a020,4,"1,22,8,11,13,9,10,12",0,0,{},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'There are a few ways to avoid relapse. Seeking support through friends, family and professionals, utilizing medication under direction of a medical provider, living a healthy lifestyle, and attending NA meetings.'},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': 'People can work while recovering from opioid use. It seems to give a sense of purpose and even a way of distraction and normalcy. It can be difficult, but the ADA protects individuals experiencing symptoms that may occur with opioid withdrawal during recovery. '},",0
66dc7225a13c6d7250f440c7,66901f232691d1fd8cbfa889,4,"4,15,17,32,18,15,27,13",0,0,{},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': ""Set goals for yourself, have someone to talk to, don't be afraid to ask for help""},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': ""I don't believe so. Withdrawal symptoms can be horrible,  especially in the beginning.   Eventually,  yes, work to keep your mind occupied and busy""},",0
66dc7b8443d9c5e8f2213311,66894238a0fd4537fb53c120,4,"91,178,89,69,163,77,53,13",0,0,{},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'find coping mechanisms that work for you and your body to help you from thinking about opioids '},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': 'they can, but it may be hard on them. which is why they should talk to their workplace and see how they can help.'},",0
66dc7ccfa46cfe0520e4ab31,66b1469b45b8014929a00a61,4,"7,42,94,57,69,38,65,117",0,0,{},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'Have support, seek a professional, talk about how you feel, understand that what your going thru is normal '},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': ""It depends on the person for some it may help and be a distraction from thinking to much about what's happening or going on with you, others may experience more stress or anxiety.""},",0
66dc85cb659f25f83688d4d6,63ea5da72bd87e9f97859c1c,4,"1,58,53,13,14,10,8,88",0,0,{},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'Seek professional help and support '},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': ""It's different for everyone, some people can and others cannot due to physical and mental stress ""},",0
66dc8eabd05bc3820ef77675,6642609fdd12bcf328f62bca,4,"12,85,21,28,34,48,46,43",0,0,{},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'Some ways are counseling and support groups, seeking treatment from a medical professional.'},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': 'Yes they should work. Even while fighting an addiction a person should still work to be able financially provide for themselves. '},",0
66dc92b0ae5216d0f0a3a488,66a292cd2a826dbe7e1d79ab,4,"1,31,8,21,10,8,7,12",0,0,{},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'Have a support system. Work with  medical provider. Set short term goals. Ask for help.'},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': 'Depends on the person, if you can manage withdrawal systems and feel supported at work, go for it. If it’s going to hinder your recovery, ask for help and see what your options are to take leave.'},",0
66dc93934b6356842d98272f,66674f83d34ba401f9d816f6,4,"3,34,15,21,24,40,34,43",0,0,{},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'Seeking out medical help and getting medication like methadone can help with the cravings and make avoiding relapse easier. Getting theraputic help can also help a person identify the root causes of their opioid use and can help them identify triggers to avoid so they will be less likely to relapse. A strong support system of family, friends, or other people going through recovery from opioids can provide emotional support that might make avoiding relapse easier. A healthy lifestyle with diet, exercise, and sleep can also help because the person will generally feel better.'},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': ""Everyone is different, so there are some people for whom the symptions might be so bad that working wouldn't be a good idea. For many others though, there are ways to get through withdrawals at work. Employees dealing with recovery from substances are protected under US law via the ADA, and employers can provide Employee Assistance Programs to help in some situations. Overall, it will vary person to person, but if a person wants to continue working during recovery they should see what accomodations and assistance their workplace offers, and they are entitled to be there if they want to be.""},",0
66dc9393994c6ecbd453018c,,,,,,,,0
66dc977e8c73ce9e8c6f14f9,66436191125fd343899c47b6,4,"18,298,41,156,211,130,19,29",0,0,{},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'I think you should seek counseling and therapy, have a strong support group around you and get adequate sleep wjile having a balanced diet'},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': 'I think you should as it might be a distraction from thinking about it.  Sitting around and doing nothing will probably keep your cravings to going'},",0
66dc98b48c73ce9e8c6f14fb,6659d0da9e79475ef3f31c93,4,"5,41,12,19,19,33,19,30",0,0,{},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'Have a strong support system, avoid triggers, seek counseling'},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': ""If they're able to I think there is no harm in people working while recovering. Unless their job puts them in a situation where opioids were accessible. ""},",0
66dc9ad0ab49066d6e7ef5ee,6636441f21dcbe289b599427,4,"1,61,6,13,6,127,9,11",0,0,{},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'Have a strong support system whether that’s family or a support group '},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': 'Yes, working can provide some sense of routine and normalcy, partnering with HR if you feel comfortable can help your company support you while going through this journey '},",0
66dc9d51b8761437136e45db,669957f38ecbf6f902b224e2,2,"4,18,17,23,18,31,3,4",0,0,"{'methadone': 13, 'withdrawal': 5, 'suboxone': 3}","{'question': 'Is methadone the best route to recovery? Explain your answer.', 'answer': '669957f38ecbf6f902b224e2@email.prolific.com'},{'question': 'Do all the people go through similar experiences of opioid withdrawals? Explain your answer.', 'answer': 'No because everyones body is different'},",0
66dc9eb31407f2d393ea11e8,669957f38ecbf6f902b224e2,3,"2,8,19,154,42,9,16,9",0,0,"{'suboxone': 2, 'methadone': 2, 'withdrawal': 2}","{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Depends on the level of addiction and what the person is comfortable with'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'loss of appetite '},",0
66dc9eb61407f2d393ea11ea,657081681a9a7ef8f0eecf2e,4,"41,59,11,38,33,104,62,39",0,0,{'withdrawal': 1},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'Have a support system. Seek professional help. Avoid triggers help too.'},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': ""I think that is completely up to them. Some people have an easier time if they have something else to focus on. Some people can't be stressed out in that situation.""},",0
66dc9fa61407f2d393ea11ec,669957f38ecbf6f902b224e2,4,"3,0,3,3,1,1,2,1",0,0,{},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'Staying away from environments that you used to use in'},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': 'Yes but it could be difficult'},",0
66dca4af38c42ad56cf3463e,664cf32f550b719c453c77b3,4,"3,16,8,9,18,29,27,33",0,0,{},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'Having hobbies and distractions can help someone avoid an opioid relapse. It can also be helpful to have someone to talk to, like a medical professional, a therapist, or a friend or sponsor. Therapy can help someone come up with coping skills for their cravings to avoid relapse.'},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': 'Some people might be able to work while in recovery, especially if they have support and accommodations. I didn’t know that substance abuse is covered under ADA, but I think that’s a really helpful thing. Other people in recovery may not be able to work, depending on the severity of their symptoms and the level of care that they need.'},",0
66dcaa32ed98ce375fea7628,63ea5da72bd87e9f97859c1c,3,"1,0,0,1,0,1,0,0",0,0,{},"{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Professional help support, along with methadone '},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': 'Symptoms may vary with individuals'},",0
66dcac6598c6ffc2b77bd8d7,614e65b17d2b627f9f3b946c,3,"9,32,33,160,84,59,84,21",0,0,"{'suboxone': 1, 'medication-assisted treatment': 2, 'withdrawal': 4, 'relapse': 2, 'buprenorphine': 2, 'methadone': 1}","{'question': 'What were some of the recommendations given in the responses on how to quit opioids?', 'answer': 'Therapy, to seek medical advice (go see a doctor), mediation, develop a healthy lifestyle and seek support.'},{'question': 'Which consequences related to detox have been mentioned in the responses?', 'answer': ""Detoxing without medical help could lead to serious withdrawl issues if they aren't properly managed. It could be more damaging then beneficial.""},",0
66dcb0c5174b6570dabb52ce,664934e30a84da9ffb43a750,4,"2,45,17,18,25,60,29,46",0,0,{'withdrawal': 2},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'Seek professional help, join a support group with others that can relate to your situation and/or surround yourself with those that are rooting for you and will support your desire to be opioid free. '},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': 'The answer to this would very much depend on the individual and their physical and mental capability to work while in recovery.  Some may have less withdrawal symptoms and working could be a positive mental distraction. Earning a paycheck and being proud of yourself can be strong motivators. However, if withdrawal symptoms are too severe, working could damage your recovery efforts, as employers are not likely to overlook missed work, accidents at work, etc.'},",0
66dcba2bd70b4cb15d466ca8,663118ba40958853ca5e00c1,4,"5,38,28,22,31,96,46,26",0,0,{'withdrawal': 1},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'Some ways to avoid an opioid relapse are to have a support system in place -- friends and family, therapy, support groups, and other community groups can all be helpful in providing support. '},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': 'Whether someone should work while recovering from opioid use depends on the person. Some people might find the symptoms of recovery too difficult to handle while working. Some might have no issues with continuing to work their usual schedule. It depends on the person.'},",0
66dcc0bd3b7e08e0b452049d,6670953b1109632807674872,4,"2,178,33,60,44,110,40,83",0,0,{},"{'question': 'What are some ways to avoid an opioid relapse?', 'answer': 'Support groups, medical professionals, goal setting, hobbies, and therapies can help avoid or deal with possible relapse.'},{'question': 'Should people work while recovering from opioid use? Explain your answer.', 'answer': 'Some can and some cannot. It just depends on the person and the symptoms. '},",0
